ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 13:55:06.654,2021-11-23 13:56:50.016,103.362,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,8.000,0.000,2432.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,188.000,0.000,304.000,0.000,0.000,0.000
2021-11-23 13:55:29.037,2021-11-23 13:56:12.973,43.936,TCP  ,    192.168.32.2,  52.206.238.222,62975.000,443.000,0.000,0.000,36.000,40.000,12561.000,13782.000,...AP.SF,27,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,  I,2287.000,0.000,348.000,9.665,141.213,104.125
2021-11-23 13:56:22.540,2021-11-23 13:56:22.540,0.000,UDP  ,    192.168.32.3, 255.255.255.255,14026.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
