ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-18 16:15:41.518,2021-11-18 16:18:11.297,149.779,UDP  ,    192.168.32.3,     5.90.221.24,24337.000,12662.000,0.000,0.000,164.000,161.000,656.000,644.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,35.000,1.000,4.000,0.000,0.000,0.000
2021-11-18 16:15:42.615,2021-11-18 16:17:46.221,123.606,TCP  ,    192.168.32.3,    8.209.76.153,41723.000,443.000,0.000,0.000,4.000,3.000,134.000,106.000,...AP...,24,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,  I,8.000,0.000,33.000,6.098,21.220,123575.814
2021-11-18 16:15:56.734,2021-11-18 16:15:56.734,0.000,UDP  ,    192.168.32.3, 255.255.255.255,12640.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
2021-11-18 16:15:59.412,2021-11-18 16:17:50.833,111.421,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,6.000,0.000,1816.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,130.000,0.000,302.000,0.000,0.000,0.000
2021-11-18 16:17:57.182,2021-11-18 16:17:57.182,0.000,UDP  ,    192.168.32.3, 255.255.255.255,25404.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
