ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 13:49:58.416,2021-11-23 13:51:16.500,78.084,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,6.000,0.000,1816.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,186.000,0.000,302.000,0.000,0.000,0.000
2021-11-23 13:50:21.322,2021-11-23 13:50:21.322,0.000,UDP  ,    192.168.32.3, 255.255.255.255,18888.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
2021-11-23 13:51:07.498,2021-11-23 13:51:07.522,0.024,TCP  ,    192.168.32.3,    8.209.76.130,53943.000,443.000,0.000,0.000,2.000,1.000,67.000,43.000,...AP...,24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,22333.000,83.000,33.000,2.763,21.139,0.000
