ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 13:16:45.827,2021-11-23 13:16:45.831,0.004,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,9901.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,4.641,0.000
2021-11-23 13:16:46.042,2021-11-23 13:16:46.045,0.003,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,4476.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.789,0.000
2021-11-23 13:16:46.353,2021-11-23 13:16:46.356,0.003,TCP  ,    192.168.32.3,  192.168.255.14,50500.000,63193.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,53333.000,333.000,20.000,0.000,2.611,0.000
2021-11-23 13:16:46.678,2021-11-23 13:16:46.681,0.003,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,35116.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.434,0.000
2021-11-23 13:16:47.047,2021-11-23 13:16:47.051,0.004,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,3919.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,3.102,0.000
2021-11-23 13:16:47.463,2021-11-23 13:16:47.474,0.011,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,5960.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,17454.000,90.000,24.000,0.000,10.614,0.000
2021-11-23 13:16:47.662,2021-11-23 13:16:47.668,0.006,TCP  ,    192.168.32.3,  192.168.255.14,51235.000,63193.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,26666.000,166.000,20.000,0.000,6.631,0.000
2021-11-23 13:16:47.966,2021-11-23 13:16:47.971,0.005,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,14545.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.963,0.000
2021-11-23 13:16:48.276,2021-11-23 13:16:48.280,0.004,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,35.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,3.247,0.000
2021-11-23 13:16:48.595,2021-11-23 13:16:48.598,0.003,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,3670.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.852,0.000
2021-11-23 13:16:48.918,2021-11-23 13:16:48.933,0.015,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,5300.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,12800.000,66.000,24.000,0.000,15.487,0.000
2021-11-23 13:16:49.280,2021-11-23 13:16:49.285,0.005,TCP  ,    192.168.32.3,  192.168.255.14,49190.000,63193.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,32000.000,200.000,20.000,0.000,4.791,0.000
2021-11-23 13:16:49.710,2021-11-23 13:16:49.717,0.007,TCP  ,  192.168.255.14,    192.168.32.3,63193.000,1566.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,27428.000,142.000,24.000,0.000,6.838,0.000
2021-11-23 13:16:50.017,2021-11-23 13:16:50.235,0.218,TCP  ,  192.168.255.14,    192.168.32.3,57040.000,80.000,0.000,0.000,4.000,2.000,136.000,72.000,...A..SF,19,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,  I,4990.000,18.000,34.000,16.171,3.566,166.685
2021-11-23 13:16:50.017,2021-11-23 13:16:50.234,0.217,TCP  ,  192.168.255.14,    192.168.32.3,57042.000,80.000,0.000,0.000,4.000,2.000,136.000,72.000,...A..SF,19,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,  I,5013.000,18.000,34.000,16.189,3.257,165.958
2021-11-23 13:16:50.017,2021-11-23 13:16:50.234,0.217,TCP  ,  192.168.255.14,    192.168.32.3,52282.000,8899.000,0.000,0.000,4.000,3.000,136.000,104.000,...A..SF,19,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,  I,5013.000,18.000,34.000,17.092,5.662,160.903
2021-11-23 13:16:50.017,2021-11-23 13:16:50.234,0.217,TCP  ,  192.168.255.14,    192.168.32.3,57044.000,80.000,0.000,0.000,4.000,2.000,136.000,72.000,...A..SF,19,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,  I,5013.000,18.000,34.000,17.026,5.699,160.969
2021-11-23 13:16:50.017,2021-11-23 13:16:50.234,0.217,TCP  ,  192.168.255.14,    192.168.32.3,57036.000,80.000,0.000,0.000,4.000,2.000,136.000,72.000,...A..SF,19,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,  I,5013.000,18.000,34.000,17.340,2.361,166.112
2021-11-23 13:16:50.017,2021-11-23 13:16:50.234,0.217,TCP  ,  192.168.255.14,    192.168.32.3,57038.000,80.000,0.000,0.000,4.000,2.000,136.000,72.000,...A..SF,19,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,  I,5013.000,18.000,34.000,16.113,3.587,166.035
2021-11-23 13:16:50.043,2021-11-23 13:16:50.214,0.171,TCP  ,    192.168.32.3,  192.168.255.14,80.000,320.000,0.000,0.000,3.000,5.000,104.000,212.000,...AP.SF,27,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,  I,4865.000,17.000,34.000,41.428,11.772,18.702
2021-11-23 13:16:50.043,2021-11-23 13:16:50.214,0.171,TCP  ,    192.168.32.3,  192.168.255.14,554.000,723.000,0.000,0.000,4.000,6.000,235.000,244.000,...AP.SF,27,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,  I,10994.000,23.000,58.000,41.339,11.838,18.791
2021-11-23 13:16:50.048,2021-11-23 13:16:50.228,0.180,TCP  ,    192.168.32.3,  192.168.255.14,8899.000,701.000,0.000,0.000,3.000,4.000,104.000,180.000,...AP.SF,27,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,  I,4622.000,16.000,34.000,41.517,6.944,18.613
2021-11-23 13:16:53.361,2021-11-23 13:16:53.361,0.000,UDP  ,    192.168.32.3, 255.255.255.255,12995.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
2021-11-23 13:16:54.005,2021-11-23 13:19:02.862,128.857,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,7.000,0.000,2108.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,130.000,0.000,301.000,0.000,0.000,0.000
2021-11-23 13:18:53.808,2021-11-23 13:18:53.808,0.000,UDP  ,    192.168.32.3, 255.255.255.255,21105.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
