ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,1720.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.970,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,143.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.947,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,3306.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.917,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,443.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.666,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,111.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.754,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,113.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.859,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.435,0.035,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,554.000,0.000,0.000,2.000,1.000,44.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10057.000,57.000,22.000,17.915,17.995,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,21.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.539,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.408,0.008,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,8888.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,24000.000,125.000,24.000,0.000,8.214,0.000
2021-11-23 13:11:48.400,2021-11-23 13:11:48.418,0.018,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,256.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10666.000,55.000,24.000,0.000,17.767,0.000
2021-11-23 13:11:48.661,2021-11-23 13:11:48.663,0.002,TCP  ,  192.168.255.14,    192.168.32.3,63758.000,22.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.048,0.000
