ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 13:06:51.308,2021-11-23 13:06:51.308,0.000,UDP  ,    192.168.32.3, 255.255.255.255,14287.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
2021-11-23 13:06:57.258,2021-11-23 13:08:46.558,109.300,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,8.000,0.000,2432.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,178.000,0.000,304.000,0.000,0.000,0.000
2021-11-23 13:08:51.717,2021-11-23 13:08:51.717,0.000,UDP  ,    192.168.32.3, 255.255.255.255,10422.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
