ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-18 15:18:17.170,2021-11-18 15:18:17.191,0.021,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,389.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,9142.000,47.000,24.000,0.000,21.193,0.000
2021-11-18 15:18:17.287,2021-11-18 15:18:17.292,0.005,TCP  ,  192.168.255.14,    192.168.32.2,42380.000,389.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.138,0.000
2021-11-18 15:18:17.682,2021-11-18 15:18:17.685,0.003,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,2723.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.720,0.000
2021-11-18 15:18:17.928,2021-11-18 15:18:17.931,0.003,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,4143.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,3.269,0.000
2021-11-18 15:18:18.296,2021-11-18 15:18:18.300,0.004,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,5279.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,4.065,0.000
2021-11-18 15:18:18.568,2021-11-18 15:18:18.572,0.004,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,1807.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,3.380,0.000
2021-11-18 15:18:18.911,2021-11-18 15:18:18.915,0.004,TCP  ,    192.168.32.2,  192.168.255.14,32774.000,42379.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,40000.000,250.000,20.000,0.000,3.898,0.000
2021-11-18 15:18:19.218,2021-11-18 15:18:19.223,0.005,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,1102.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.693,0.000
2021-11-18 15:18:19.530,2021-11-18 15:18:19.535,0.005,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,9003.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.968,0.000
2021-11-18 15:18:19.850,2021-11-18 15:18:19.869,0.019,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,1592.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10105.000,52.000,24.000,0.000,19.432,0.000
2021-11-18 15:18:20.242,2021-11-18 15:18:20.245,0.003,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,5862.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.904,0.000
2021-11-18 15:18:20.490,2021-11-18 15:18:20.494,0.004,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,8766.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,4.458,0.000
2021-11-18 15:18:20.857,2021-11-18 15:18:20.861,0.004,TCP  ,  192.168.255.14,    192.168.32.2,42379.000,3430.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,4.046,0.000
