ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 11:39:57.041,2021-11-23 11:39:57.041,0.000,TCP  ,  192.168.255.14,  192.168.10.206,40614.000,8080.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.043,2021-11-23 11:39:57.043,0.000,TCP  ,  192.168.255.14,  192.168.10.206,63773.000,88.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.045,2021-11-23 11:39:57.045,0.000,TCP  ,  192.168.255.14,  192.168.10.206,33602.000,443.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.047,2021-11-23 11:39:57.047,0.000,TCP  ,  192.168.255.14,  192.168.10.206,58900.000,80.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.049,2021-11-23 11:39:57.049,0.000,TCP  ,  192.168.255.14,  192.168.10.206,33811.000,8080.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.051,2021-11-23 11:39:57.051,0.000,TCP  ,  192.168.255.14,  192.168.10.206,55038.000,88.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.053,2021-11-23 11:39:57.053,0.000,TCP  ,  192.168.255.14,  192.168.10.206,28605.000,443.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.055,2021-11-23 11:39:57.055,0.000,TCP  ,  192.168.255.14,  192.168.10.206,4144.000,80.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.057,2021-11-23 11:39:57.057,0.000,TCP  ,  192.168.255.14,  192.168.10.206,2247.000,8080.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.059,2021-11-23 11:39:57.059,0.000,TCP  ,  192.168.255.14,  192.168.10.206,54053.000,88.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.060,2021-11-23 11:39:57.060,0.000,TCP  ,  192.168.255.14,  192.168.10.206,18085.000,443.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.062,2021-11-23 11:39:57.062,0.000,TCP  ,  192.168.255.14,  192.168.10.206,13771.000,80.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.064,2021-11-23 11:39:57.064,0.000,TCP  ,  192.168.255.14,  192.168.10.206,26447.000,8080.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.066,2021-11-23 11:39:57.066,0.000,TCP  ,  192.168.255.14,  192.168.10.206,24232.000,88.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.068,2021-11-23 11:39:57.068,0.000,TCP  ,  192.168.255.14,  192.168.10.206,48502.000,443.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.069,2021-11-23 11:39:57.069,0.000,TCP  ,  192.168.255.14,  192.168.10.206,12987.000,80.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.071,2021-11-23 11:39:57.071,0.000,TCP  ,  192.168.255.14,  192.168.10.206,46242.000,8080.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.073,2021-11-23 11:39:57.073,0.000,TCP  ,  192.168.255.14,  192.168.10.206,47834.000,88.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.074,2021-11-23 11:39:57.074,0.000,TCP  ,  192.168.255.14,  192.168.10.206,23261.000,443.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
2021-11-23 11:39:57.077,2021-11-23 11:39:57.077,0.000,TCP  ,  192.168.255.14,  192.168.10.206,16264.000,80.000,0.000,0.000,1.000,0.000,1063.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1063.000,0.000,0.000,0.000
