,centroids_dimension,ch1_t_start,ch1_t_end,ch2_t_start,ch2_t_end,elapsed_transition_time,ch1_tot_flows,ch2_tot_flows,tot_flows_balance,ch1_clusters_n,ch2_clusters_n,clusters_balance,noise_balance,all_dists_avg,all_dists_std,all_dists_deciles,mutual_matches_n,mutual_matches_percentage,mutual_vects_avg,mutual_vects_std,mutual_vects_decile_1,mutual_vects_decile_2,mutual_vects_decile_3,mutual_vects_decile_4,mutual_vects_decile_5,mutual_vects_decile_6,mutual_vects_decile_7,mutual_vects_decile_8,mutual_vects_decile_9,mutual_vects_decile_10,fwd_matches_n,fwd_matches_percentage,fwd_matches_agglomeration_avg,fwd_matches_agglomeration_std,fwd_matches_agglomeration_max,fwd_matches_agglomeration_max_percentage,fwd_matches_agglomeration_max_col_cluster,fwd_vects_avg,fwd_vects_std,fwd_vects_decile_1,fwd_vects_decile_2,fwd_vects_decile_3,fwd_vects_decile_4,fwd_vects_decile_5,fwd_vects_decile_6,fwd_vects_decile_7,fwd_vects_decile_8,fwd_vects_decile_9,fwd_vects_decile_10,bwd_matches_n,bwd_matches_percentage,bwd_matches_agglomeration_avg,bwd_matches_agglomeration_std,bwd_matches_agglomeration_max,bwd_matches_agglomeration_max_percentage,bwd_matches_agglomeration_max_row_cluster,bwd_vects_avg,bwd_vects_std,bwd_vects_decile_1,bwd_vects_decile_2,bwd_vects_decile_3,bwd_vects_decile_4,bwd_vects_decile_5,bwd_vects_decile_6,bwd_vects_decile_7,bwd_vects_decile_8,bwd_vects_decile_9,bwd_vects_decile_10
0,8,1637248234.0,1637248292.0,1637248488.0,1637248488.0,196.0,2,2,0,1,1,0,0.0,23.876198761869958,0.0,"[23.876198761869958, 23.876198761869958, 23.876198761869958, 23.876198761869958, 23.876198761869958, 23.876198761869958, 23.876198761869958, 23.876198761869958, 23.876198761869958, 23.876198761869958]",1,1.0,"[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]","[-2.5402914796420113, 23.730625835358502, 0.0, 0.2652395193409261, -0.5868767710556013, -0.249815191630677, 0.0, 0.0]",0,0.0,0.0,0.0,0,0.0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.0,0,0.0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,8,1637248488.0,1637248488.0,1637248554.0,1637248683.0,66.0,2,1290,1288,1,4,3,0.0,274.7730241519461,66.18214393971924,"[205.65820938567202, 251.15769067243053, 296.657171959189, 311.9226152918466, 312.07103964745386, 312.2194640030611, 312.5657011375156, 313.3075638296648, 314.049426521814, 314.7912892139632]",1,0.25,"[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]","[-0.5965056915758531, -43.50614736482392, -8.673617379884035e-19, -0.5304790386818522, -0.019272685312999277, 154.13434312068475, 102.98834831482135, 72.73509120439435]",0,0.0,0.0,0.0,0,0.0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,0.75,3.0,0.0,3,1.0,0,"[-0.9256122800315012, -43.506147364823924, 1.4456028966473393e-18, -0.4243832309454818, -0.02303320927651148, 309.9373810831265, 0.5224892896850736, 0.34435770391751697]","[0.2327135004301566, 7.105427357601002e-15, 4.0887824444889975e-19, 0.07502106510585167, 0.0026590919954139324, 1.3113645239651521, 0.7389114396673158, 0.4869953351878112]","[-1.0901655742593235, -43.50614736482392, 1.0408340855860842e-18, -0.4986502963609411, -0.02491347125826754, 308.87150293216894, 0.0, 0.0]","[-1.0901655742593235, -43.50614736482392, 1.2143064331837649e-18, -0.46682155404002995, -0.02491347125826754, 308.97142900882125, 0.0, 0.0]","[-1.0901655742593235, -43.50614736482392, 1.3877787807814458e-18, -0.43499281171911885, -0.02491347125826754, 309.0713550854735, 0.0, 0.0]","[-1.0901655742593235, -43.50614736482392, 1.5612511283791264e-18, -0.4031640693982077, -0.02491347125826754, 309.1712811621258, 0.0, 0.0]","[-1.0901655742593235, -43.50614736482392, 1.734723475976807e-18, -0.3713353270772966, -0.02491347125826754, 309.27120723877806, 0.0, 0.0]","[-0.9914335977226302, -43.50614736482392, 1.734723475976807e-18, -0.3713353270772966, -0.023785314069213904, 309.77083762203944, 0.31349357381104404, 0.20661462235051015]","[-0.8927016211859368, -43.50614736482392, 1.734723475976807e-18, -0.3713353270772966, -0.02265715688016027, 310.27046800530076, 0.6269871476220881, 0.4132292447010203]","[-0.7939696446492434, -43.50614736482392, 1.734723475976807e-18, -0.3713353270772966, -0.02152899969110663, 310.77009838856213, 0.9404807214331325, 0.6198438670515306]","[-0.69523766811255, -43.50614736482392, 1.734723475976807e-18, -0.3713353270772966, -0.020400842502052995, 311.26972877182345, 1.2539742952441766, 0.8264584894020408]","[-0.5965056915758566, -43.50614736482392, 1.734723475976807e-18, -0.3713353270772966, -0.01927268531299936, 311.7693591550848, 1.5674678690552206, 1.033073111752551]"
2,8,1637248554.0,1637248683.0,1637248684.0,1637248833.0,1.0,1290,1476,186,4,4,0,0.01084010840108401,84.88245676901862,65.28073143787175,"[32.03050797002943, 32.87899294774505, 34.624385560011895, 34.97412682829486, 35.223942019925545, 97.10167089553408, 138.53668553301296, 140.68433020726567, 184.76923999149162, 190.11169858069456]",2,0.4,"[-0.2485930123513178, -1.734723475976807e-18, 4.336808689942018e-19, 0.08014022620086551, -0.0028405386367243157, 24.213795627679673, 4.982495861451092, 3.565032130200304]","[0.24506687033214902, 0.0, 4.336808689942018e-19, 0.07900348540369011, 0.0028002473085438073, 7.76254890104704, 6.549963730506313, 4.5981052419528545]","[-0.44464650861703703, -1.734723475976807e-18, 8.673617379884036e-20, 0.016937437877913422, -0.005080736483559362, 18.00375650684204, -0.2574751229539578, -0.11345206336198]","[-0.3956331345506072, -1.734723475976807e-18, 1.7347234759768072e-19, 0.032738134958651445, -0.0045206870218506, 19.55626628705145, 1.052517623147305, 0.8061689850285909]","[-0.3466197604841774, -1.734723475976807e-18, 2.6020852139652105e-19, 0.04853883203938946, -0.003960637560141839, 21.108776067260855, 2.362510369248567, 1.7257900334191618]","[-0.2976063864177476, -1.734723475976807e-18, 3.4694469519536144e-19, 0.06433952912012748, -0.003400588098433077, 22.661285847470264, 3.672503115349831, 2.6454110818097325]","[-0.2485930123513178, -1.734723475976807e-18, 4.336808689942018e-19, 0.08014022620086551, -0.0028405386367243157, 24.213795627679673, 4.982495861451092, 3.5650321302003043]","[-0.199579638284888, -1.734723475976807e-18, 5.204170427930421e-19, 0.09594092328160353, -0.0022804891750155543, 25.76630540788908, 6.292488607552354, 4.484653178590875]","[-0.15056626421845823, -1.734723475976807e-18, 6.071532165918824e-19, 0.11174162036234156, -0.001720439713306793, 27.31881518809849, 7.602481353653617, 5.404274226981446]","[-0.10155289015202837, -1.734723475976807e-18, 6.938893903907229e-19, 0.1275423174430796, -0.0011603902515980311, 28.8713249683079, 8.912474099754881, 6.323895275372017]","[-0.05253951608559858, -1.734723475976807e-18, 7.806255641895632e-19, 0.1433430145238176, -0.0006003407898892698, 30.423834748517304, 10.222466845856143, 7.243516323762588]","[-0.0035261420191687876, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -4.02913281805084e-05, 31.976344528726713, 11.532459591957405, 8.163137372153159]",2,0.4,0.6666666666666666,0.9428090415820634,2,1.0,2,"[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.72431163666417, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2498151916306881, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.52445948335962, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.574422521685754, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.624385560011895, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.67434859833803, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.72431163666417, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.77427467499031, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.82423771331644, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.87420075164258, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.924163789968716, 0.0, 0.0]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 5.551115123125783e-17, 34.97412682829486, 0.0, 0.0]",1,0.2,0.25,0.4330127018922193,1,1.0,0,"[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]","[-0.49365988268346683, -1.734723475976807e-18, 8.673617379884035e-19, 0.15914371160455562, -0.005640785945268123, 32.47597491198809, -1.5674678690552206, -1.033073111752551]"
3,8,1637248684.0,1637248833.0,1637248834.0,1637248854.0,1.0,1476,210,-1266,4,3,-1,-0.01084010840108401,241.98634098118907,82.73233567002862,"[117.52597153680051, 133.6832915154771, 202.74703392478062, 290.3851787514989, 290.78488305810805, 290.78488305810805, 291.08466128806486, 301.79021161013253, 317.6486848068251, 318.0483885810166]",1,0.2,"[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]","[-0.4901337406643016, -1.734723475976807e-18, 1.734723475976807e-18, 0.15800697080738027, -0.005600494617087642, -117.12513883835251, -114.52080790677876, -80.89822857654751]",2,0.4,0.6666666666666666,0.9428090415820634,2,1.0,1,"[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.53506786647733, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2498151916306881, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.7349200197819, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.6849569814558, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.63499394312964, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.5850309048035, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.53506786647733, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.48510482815124, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.4351417898251, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.3851787514989, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.33521571317283, 0.0, 0.0]","[0.0, 3.469446951953614e-18, -8.673617379884035e-19, 2.7755575615628914e-17, 5.551115123125783e-17, -290.2852526748467, 0.0, 0.0]",2,0.4,0.6666666666666666,0.9428090415820634,2,1.0,0,"[-0.24330379932256996, -8.673617379884035e-19, 8.673617379884035e-19, 0.07843511500510243, -0.002780101644453567, -131.00649529940688, -105.67420900436761, -74.68778390434852]","[0.24682994134173164, 8.673617379884035e-19, 0.0, 0.07957185580227782, 0.0028203929726340754, 13.381726077793019, 8.846598902411152, 6.210444672198982]","[-0.4407677523959553, -1.5612511283791264e-18, 8.673617379884035e-19, 0.014777630363280173, -0.0050364160225608275, -141.7118761616413, -112.75148812629652, -79.65613964210772]","[-0.39140176412760896, -1.3877787807814458e-18, 8.673617379884035e-19, 0.030692001523735742, -0.004472337428034013, -139.0355309460827, -110.9821683458143, -78.41405070766791]","[-0.3420357758592626, -1.2143064331837649e-18, 8.673617379884035e-19, 0.04660637268419131, -0.003908258833507197, -136.35918573052408, -109.21284856533207, -77.17196177322812]","[-0.2926697875909163, -1.0408340855860842e-18, 8.673617379884035e-19, 0.06252074384464688, -0.003344180238980382, -133.68284051496548, -107.44352878484983, -75.92987283878833]","[-0.24330379932256996, -8.673617379884035e-19, 8.673617379884035e-19, 0.07843511500510243, -0.002780101644453567, -131.00649529940688, -105.67420900436761, -74.68778390434852]","[-0.19393781105422364, -6.938893903907229e-19, 8.673617379884035e-19, 0.094349486165558, -0.002216023049926752, -128.33015008384828, -103.90488922388538, -73.44569496990873]","[-0.14457182278587732, -5.204170427930422e-19, 8.673617379884035e-19, 0.11026385732601357, -0.0016519444553999372, -125.65380486828967, -102.13556944340314, -72.20360603546894]","[-0.09520583451753095, -3.4694469519536134e-19, 8.673617379884035e-19, 0.12617822848646915, -0.0010878658608731214, -122.97745965273107, -100.36624966292091, -70.96151710102914]","[-0.045839846249184635, -1.7347234759768067e-19, 8.673617379884035e-19, 0.1420925996469247, -0.0005237872663463065, -120.30111443717246, -98.59692988243869, -69.71942816658934]","[0.003526142019161682, 0.0, 8.673617379884035e-19, 0.15800697080738027, 4.02913281805084e-05, -117.62476922161386, -96.82761010195645, -68.47733923214955]"
4,8,1637248834.0,1637248854.0,1637249074.0,1637249074.0,220.0,210,2,-208,3,1,-2,0.0,62.75855296838744,8.463818353803967,"[54.34258389808374, 57.8941787156638, 61.44577353324385, 64.99736835082392, 68.54896316840397, 68.62631186597412, 68.70366056354425, 68.78100926111439, 68.85835795868452, 68.93570665625467]",1,0.3333333333333333,"[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]","[0.5965056915758602, 43.50614736482392, 0.0, 0.5304790386818522, 0.019272685312999277, -26.197368470117496, -17.693197804822308, -12.420889344397967]",2,0.6666666666666666,2.0,0.0,2,1.0,0,"[1.0901655742593235, 43.50614736482392, -4.336808689942018e-19, 0.37133532707729655, 0.024913471258267428, -53.21063581733419, 0.0, 0.0]","[0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.24981519163067745, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -7.806255641895632e-19, 0.37133532707729655, 0.024913471258267428, -53.41048797063874, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -6.938893903907229e-19, 0.37133532707729655, 0.024913471258267428, -53.3605249323126, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -6.071532165918824e-19, 0.37133532707729655, 0.024913471258267428, -53.31056189398647, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -5.204170427930421e-19, 0.37133532707729655, 0.024913471258267428, -53.260598855660334, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -4.336808689942018e-19, 0.37133532707729655, 0.024913471258267428, -53.21063581733419, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -3.4694469519536144e-19, 0.37133532707729655, 0.024913471258267428, -53.16067277900806, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -2.602085213965211e-19, 0.37133532707729655, 0.024913471258267428, -53.110709740681926, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -1.7347234759768067e-19, 0.37133532707729655, 0.024913471258267428, -53.06074670235579, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, -8.673617379884034e-20, 0.37133532707729655, 0.024913471258267428, -53.01078366402965, 0.0, 0.0]","[1.0901655742593235, 43.50614736482392, 0.0, 0.37133532707729655, 0.024913471258267428, -52.96082062570352, 0.0, 0.0]",0,0.0,0.0,0.0,0,0.0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
