ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 11:27:23.265,2021-11-23 11:27:23.267,0.002,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,3902.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.164,0.000
2021-11-23 11:27:23.598,2021-11-23 11:27:23.605,0.007,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,1600.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,27428.000,142.000,24.000,0.000,6.236,0.000
2021-11-23 11:27:23.906,2021-11-23 11:27:23.908,0.002,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,5005.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.511,0.000
2021-11-23 11:27:24.216,2021-11-23 11:27:24.220,0.004,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,2991.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,4.509,0.000
2021-11-23 11:27:24.622,2021-11-23 11:27:24.625,0.003,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,9080.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.678,0.000
2021-11-23 11:27:24.930,2021-11-23 11:27:24.937,0.007,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,3916.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,27428.000,142.000,24.000,0.000,6.387,0.000
2021-11-23 11:27:25.176,2021-11-23 11:27:25.179,0.003,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,2126.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,3.047,0.000
2021-11-23 11:27:25.544,2021-11-23 11:27:25.546,0.002,TCP  ,    192.168.32.3,  192.168.255.14,60789.000,47394.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,80000.000,500.000,20.000,0.000,2.407,0.000
2021-11-23 11:27:25.817,2021-11-23 11:27:25.829,0.012,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,1823.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,16000.000,83.000,24.000,0.000,11.228,0.000
2021-11-23 11:27:26.160,2021-11-23 11:27:26.163,0.003,TCP  ,  192.168.255.14,    192.168.32.3,47394.000,898.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.781,0.000
