ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-18 16:03:19.691,2021-11-18 16:03:19.699,0.008,TCP  ,  192.168.255.14,  192.168.10.206,52511.000,9999.000,0.000,0.000,2.000,1.000,56.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,56000.000,250.000,28.000,5.172,3.305,0.000
2021-11-18 16:03:19.773,2021-11-18 16:03:20.477,0.704,ICMP ,  192.168.255.14,  192.168.10.206,0.000,8.900,0.000,0.000,4.000,0.000,480.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,5454.000,5.000,120.000,0.000,0.000,0.000
2021-11-18 16:03:19.788,2021-11-18 16:03:20.479,0.691,ICMP ,  192.168.10.206,  192.168.255.14,0.000,0.900,0.000,0.000,4.000,0.000,480.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,5557.000,5.000,120.000,0.000,0.000,0.000
2021-11-18 16:03:19.799,2021-11-18 16:03:20.503,0.704,ICMP ,  192.168.255.14,  192.168.10.206,0.000,8.000,0.000,0.000,4.000,0.000,600.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,6818.000,5.000,150.000,0.000,0.000,0.000
2021-11-18 16:03:19.800,2021-11-18 16:03:20.504,0.704,ICMP ,  192.168.10.206,  192.168.255.14,0.000,0.000,0.000,0.000,4.000,0.000,600.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,6818.000,5.000,150.000,0.000,0.000,0.000
2021-11-18 16:03:19.824,2021-11-18 16:03:20.528,0.704,UDP  ,  192.168.255.14,  192.168.10.206,52639.000,32614.000,0.000,0.000,4.000,0.000,1200.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,13636.000,5.000,300.000,0.000,0.000,0.000
2021-11-18 16:03:19.849,2021-11-18 16:03:20.561,0.712,TCP  ,  192.168.255.14,  192.168.10.206,52518.000,9999.000,0.000,0.000,8.000,4.000,208.000,96.000,CE.A.RS.,214,1.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,2337.000,11.000,26.000,5.116,3.187,246.200
2021-11-18 16:03:19.874,2021-11-18 16:03:20.578,0.704,TCP  ,  192.168.255.14,  192.168.10.206,52520.000,9999.000,0.000,0.000,4.000,0.000,160.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,1818.000,5.000,40.000,0.000,0.000,0.000
2021-11-18 16:03:19.899,2021-11-18 16:03:20.610,0.711,TCP  ,  192.168.255.14,  192.168.10.206,52521.000,9999.000,0.000,0.000,8.000,4.000,240.000,80.000,..UAPRSF,63,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,  I,2700.000,11.000,30.000,4.993,1.381,246.436
2021-11-18 16:03:19.924,2021-11-18 16:03:19.926,0.002,TCP  ,  192.168.255.14,  192.168.10.206,52522.000,9999.000,0.000,0.000,1.000,1.000,40.000,20.000,...A.R..,20,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,  I,160000.000,500.000,40.000,0.000,1.391,0.000
2021-11-18 16:03:19.949,2021-11-18 16:03:20.628,0.679,TCP  ,  192.168.255.14,  192.168.10.206,52523.000,37090.000,0.000,0.000,4.000,0.000,160.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,1885.000,5.000,40.000,0.000,0.000,0.000
2021-11-18 16:03:19.975,2021-11-18 16:03:20.653,0.678,TCP  ,  192.168.255.14,  192.168.10.206,52524.000,37090.000,0.000,0.000,4.000,0.000,160.000,0.000,...A....,16,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,  I,1887.000,5.000,40.000,0.000,0.000,0.000
2021-11-18 16:03:20.000,2021-11-18 16:03:20.679,0.679,TCP  ,  192.168.255.14,  192.168.10.206,52525.000,37090.000,0.000,0.000,4.000,0.000,160.000,0.000,..U.P..F,41,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,  I,1885.000,5.000,40.000,0.000,0.000,0.000
2021-11-18 16:03:20.896,2021-11-18 16:03:22.052,1.156,TCP  ,  192.168.10.206,  192.168.255.14,9999.000,694.000,0.000,0.000,6.000,5.000,124.000,164.000,...AP.SF,27,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,  I,858.000,5.000,20.000,5.103,1.796,2.898
2021-11-18 16:03:37.921,2021-11-18 16:03:41.083,3.162,UDP  ,  192.168.10.206,  69.164.198.192,1490.000,123.000,0.000,0.000,2.000,1.000,96.000,48.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,242.000,0.000,48.000,0.000,0.000,0.000
2021-11-18 16:03:39.207,2021-11-18 16:03:39.231,0.024,TCP  ,  192.168.10.206,   52.209.43.100,60325.000,443.000,0.000,0.000,2.000,1.000,106.000,80.000,...AP...,24,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,  I,35333.000,83.000,53.000,2.450,21.138,0.000
