ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 11:01:55.041,2021-11-23 11:03:49.524,114.483,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,8.000,0.000,2432.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,169.000,0.000,304.000,0.000,0.000,0.000
2021-11-23 11:01:59.458,2021-11-23 11:01:59.458,0.000,UDP  ,    192.168.32.3, 255.255.255.255,25971.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
2021-11-23 11:03:46.985,2021-11-23 11:03:47.436,0.451,TCP  ,    192.168.32.3,    8.209.76.130,53943.000,443.000,0.000,0.000,3.000,3.000,114.000,95.000,...AP...,24,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,  I,2022.000,6.000,38.000,7.007,444.146,0.000
2021-11-23 11:03:59.889,2021-11-23 11:03:59.889,0.000,UDP  ,    192.168.32.3, 255.255.255.255,23342.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
