ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 10:46:52.004,2021-11-23 10:46:52.007,0.003,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,9909.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,3.493,0.000
2021-11-23 10:46:52.323,2021-11-23 10:46:52.326,0.003,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,19715.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.659,0.000
2021-11-23 10:46:52.630,2021-11-23 10:46:52.635,0.005,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,763.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.842,0.000
2021-11-23 10:46:52.993,2021-11-23 10:46:53.002,0.009,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,1201.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,21333.000,111.000,24.000,0.000,9.331,0.000
2021-11-23 10:46:53.286,2021-11-23 10:46:53.308,0.022,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,5377.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,8727.000,45.000,24.000,0.000,22.191,0.000
2021-11-23 10:46:53.650,2021-11-23 10:46:53.652,0.002,TCP  ,  192.168.255.14,    192.168.32.3,38905.000,5377.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.045,0.000
2021-11-23 10:46:53.899,2021-11-23 10:46:53.902,0.003,TCP  ,  192.168.255.14,    192.168.32.3,38906.000,5377.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.490,0.000
2021-11-23 10:46:54.367,2021-11-23 10:46:54.369,0.002,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,18988.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.390,0.000
2021-11-23 10:46:54.574,2021-11-23 10:46:54.576,0.002,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,22719.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.401,0.000
2021-11-23 10:46:55.188,2021-11-23 10:46:55.192,0.004,TCP  ,    192.168.32.3,  192.168.255.14,56975.000,38904.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,40000.000,250.000,20.000,0.000,3.559,0.000
2021-11-23 10:46:55.598,2021-11-23 10:46:55.617,0.019,TCP  ,  192.168.255.14,    192.168.32.3,38905.000,236.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,10105.000,52.000,24.000,0.000,19.187,0.000
2021-11-23 10:46:55.826,2021-11-23 10:46:55.831,0.005,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,1054.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.823,0.000
2021-11-23 10:46:56.139,2021-11-23 10:46:56.162,0.023,TCP  ,    192.168.32.3,  192.168.255.14,34833.000,38904.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,6956.000,43.000,20.000,0.000,22.283,0.000
2021-11-23 10:46:56.512,2021-11-23 10:46:56.518,0.006,TCP  ,    192.168.32.3,  192.168.255.14,50002.000,38904.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,26666.000,166.000,20.000,0.000,6.313,0.000
2021-11-23 10:46:56.825,2021-11-23 10:46:56.829,0.004,TCP  ,    192.168.32.3,  192.168.255.14,60794.000,38904.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,40000.000,250.000,20.000,0.000,4.123,0.000
2021-11-23 10:46:57.132,2021-11-23 10:46:57.142,0.010,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,20940.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,19200.000,100.000,24.000,0.000,9.784,0.000
2021-11-23 10:46:57.439,2021-11-23 10:46:57.445,0.006,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,231.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,32000.000,166.000,24.000,0.000,5.102,0.000
2021-11-23 10:46:57.744,2021-11-23 10:46:57.747,0.003,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,8050.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,3.052,0.000
2021-11-23 10:46:58.157,2021-11-23 10:46:58.159,0.002,TCP  ,  192.168.255.14,    192.168.32.3,38904.000,3975.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.442,0.000
