ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 10:42:10.507,2021-11-23 10:44:14.120,123.613,TCP  ,    192.168.32.3,    8.209.76.130,53943.000,443.000,0.000,0.000,4.000,4.000,291.000,299.000,...AP...,24,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,  I,18.000,0.000,72.000,565.873,4.306,123019.294
2021-11-23 10:42:14.177,2021-11-23 10:43:39.053,84.876,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,6.000,0.000,1816.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,171.000,0.000,302.000,0.000,0.000,0.000
2021-11-23 10:42:23.424,2021-11-23 10:42:28.487,5.063,ICMP , 178.128.246.208,    192.168.32.3,0.000,3.300,0.000,0.000,11.000,0.000,1276.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,2016.000,2.000,116.000,0.000,0.000,0.000
2021-11-23 10:42:29.444,2021-11-23 10:42:29.444,0.000,UDP  ,    192.168.32.3, 255.255.255.255,29336.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
