ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-18 16:13:24.932,2021-11-18 16:15:27.841,122.909,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,15.000,0.000,4500.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,292.000,0.000,300.000,0.000,0.000,0.000
2021-11-18 16:14:06.352,2021-11-18 16:14:08.397,2.045,UDP  ,   192.168.10.61,     20.101.57.9,42305.000,123.000,0.000,0.000,3.000,3.000,144.000,144.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,563.000,1.000,48.000,0.000,0.000,0.000
2021-11-18 16:15:06.432,2021-11-18 16:15:08.481,2.049,UDP  ,   192.168.10.61,     20.101.57.9,48581.000,123.000,0.000,0.000,3.000,3.000,144.000,144.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,562.000,1.000,48.000,0.000,0.000,0.000
