ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-18 15:55:49.288,2021-11-18 15:57:54.398,125.110,UDP  ,   192.168.10.61,   84.16.232.131,55661.000,34781.000,0.000,0.000,6.000,6.000,744.000,384.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,47.000,0.000,124.000,0.000,0.000,0.000
2021-11-18 15:55:50.981,2021-11-18 15:55:50.981,0.000,ICMP ,   192.168.10.61,    192.168.10.1,0.000,3.300,0.000,0.000,1.000,0.000,328.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,328.000,0.000,0.000,0.000
2021-11-18 15:55:51.433,2021-11-18 15:58:17.962,146.529,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,16.000,0.000,4800.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,262.000,0.000,300.000,0.000,0.000,0.000
2021-11-18 15:56:05.497,2021-11-18 15:56:07.522,2.025,UDP  ,   192.168.10.61,     20.101.57.9,60009.000,123.000,0.000,0.000,3.000,3.000,144.000,144.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,568.000,1.000,48.000,0.000,0.000,0.000
2021-11-18 15:57:06.157,2021-11-18 15:57:08.181,2.024,UDP  ,   192.168.10.61,     20.101.57.9,52920.000,123.000,0.000,0.000,3.000,3.000,144.000,144.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,569.000,1.000,48.000,0.000,0.000,0.000
