ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 13:06:51.308,2021-11-23 13:06:51.308,0.000,UDP  ,    192.168.32.3, 255.255.255.255,14287.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
2021-11-23 13:06:57.258,2021-11-23 13:08:46.558,109.300,UDP  ,         0.0.0.0, 255.255.255.255,68.000,67.000,0.000,0.000,8.000,0.000,2432.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,178.000,0.000,304.000,0.000,0.000,0.000
2021-11-23 13:07:28.406,2021-11-23 13:08:04.067,35.661,TCP  ,    192.168.32.2,   18.233.32.113,62969.000,443.000,0.000,0.000,0.000,50.000,0.000,16554.000,...AP.SF,27,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,  I,0.000,0.000,0.000,0.000,0.000,0.000
2021-11-23 13:08:20.641,2021-11-23 13:08:54.498,33.857,TCP  ,    192.168.32.2,   18.233.32.113,62970.000,443.000,0.000,0.000,0.000,23.000,0.000,8362.000,...AP.SF,27,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,  I,0.000,0.000,0.000,0.000,0.000,0.000
2021-11-23 13:08:51.717,2021-11-23 13:08:51.717,0.000,UDP  ,    192.168.32.3, 255.255.255.255,10422.000,32106.000,0.000,0.000,1.000,0.000,84.000,0.000,........,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,  I,0.000,0.000,84.000,0.000,0.000,0.000
2021-11-23 13:08:59.386,2021-11-23 13:09:02.328,2.942,TCP  ,    192.168.32.2,   18.233.32.113,62971.000,443.000,0.000,0.000,0.000,19.000,0.000,8282.000,...AP.S.,26,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,  I,0.000,0.000,0.000,0.000,0.000,0.000
