ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 13:14:15.880,2021-11-23 13:14:15.884,0.004,TCP  ,    192.168.32.2,  192.168.255.14,57891.000,55269.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,40000.000,250.000,20.000,0.000,3.613,0.000
2021-11-23 13:14:16.203,2021-11-23 13:14:16.212,0.009,TCP  ,  192.168.255.14,    192.168.32.2,55269.000,4949.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,21333.000,111.000,24.000,0.000,8.621,0.000
2021-11-23 13:14:16.522,2021-11-23 13:14:16.526,0.004,TCP  ,  192.168.255.14,    192.168.32.2,55269.000,14.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,4.029,0.000
2021-11-23 13:14:16.845,2021-11-23 13:14:16.847,0.002,TCP  ,    192.168.32.2,  192.168.255.14,52850.000,55269.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,80000.000,500.000,20.000,0.000,2.868,0.000
2021-11-23 13:14:17.162,2021-11-23 13:14:17.168,0.006,TCP  ,  192.168.255.14,    192.168.32.2,55269.000,163.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,32000.000,166.000,24.000,0.000,5.553,0.000
2021-11-23 13:14:17.483,2021-11-23 13:14:17.485,0.002,TCP  ,  192.168.255.14,    192.168.32.2,55269.000,4998.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.523,0.000
2021-11-23 13:14:17.803,2021-11-23 13:14:17.807,0.004,TCP  ,  192.168.255.14,    192.168.32.2,55269.000,1058.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,48000.000,250.000,24.000,0.000,3.933,0.000
2021-11-23 13:14:18.124,2021-11-23 13:14:18.126,0.002,TCP  ,    192.168.32.2,  192.168.255.14,52849.000,55269.000,0.000,0.000,1.000,1.000,20.000,24.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,80000.000,500.000,20.000,0.000,2.527,0.000
2021-11-23 13:14:18.615,2021-11-23 13:14:18.776,0.161,TCP  ,    192.168.32.2,  192.168.255.14,9999.000,984.000,0.000,0.000,4.000,6.000,96.000,184.000,...AP.SF,27,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,4770.000,24.000,24.000,15.019,3.470,6.010
2021-11-23 13:14:19.400,2021-11-23 13:14:19.406,0.006,TCP  ,  192.168.255.14,    192.168.32.2,36101.000,8888.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,32000.000,166.000,24.000,0.000,5.886,0.000
2021-11-23 13:14:19.400,2021-11-23 13:14:19.405,0.005,TCP  ,  192.168.255.14,    192.168.32.2,36101.000,1720.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.922,0.000
2021-11-23 13:14:19.400,2021-11-23 13:14:19.406,0.006,TCP  ,  192.168.255.14,    192.168.32.2,36101.000,587.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,32000.000,166.000,24.000,0.000,5.823,0.000
2021-11-23 13:14:19.400,2021-11-23 13:14:19.405,0.005,TCP  ,  192.168.255.14,    192.168.32.2,36101.000,445.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,5.471,0.000
2021-11-23 13:14:19.400,2021-11-23 13:14:19.405,0.005,TCP  ,  192.168.255.14,    192.168.32.2,36101.000,23.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.990,0.000
2021-11-23 13:14:19.400,2021-11-23 13:14:19.405,0.005,TCP  ,  192.168.255.14,    192.168.32.2,36101.000,25.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,5.410,0.000
2021-11-23 13:14:19.400,2021-11-23 13:14:19.405,0.005,TCP  ,  192.168.255.14,    192.168.32.2,36101.000,5900.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,38400.000,200.000,24.000,0.000,4.975,0.000
