ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-18 15:30:34.108,2021-11-18 15:30:34.108,0.000,TCP  ,  192.168.255.14,  192.168.10.206,35468.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.110,2021-11-18 15:30:34.110,0.000,TCP  ,  192.168.255.14,  192.168.10.206,3304.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.112,2021-11-18 15:30:34.112,0.000,TCP  ,  192.168.255.14,  192.168.10.206,26705.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.114,2021-11-18 15:30:34.114,0.000,TCP  ,  192.168.255.14,  192.168.10.206,18471.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.115,2021-11-18 15:30:34.115,0.000,TCP  ,  192.168.255.14,  192.168.10.206,46834.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.117,2021-11-18 15:30:34.117,0.000,TCP  ,  192.168.255.14,  192.168.10.206,40324.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.119,2021-11-18 15:30:34.119,0.000,TCP  ,  192.168.255.14,  192.168.10.206,5946.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.120,2021-11-18 15:30:34.120,0.000,TCP  ,  192.168.255.14,  192.168.10.206,24852.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.122,2021-11-18 15:30:34.122,0.000,TCP  ,  192.168.255.14,  192.168.10.206,58243.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.123,2021-11-18 15:30:34.123,0.000,TCP  ,  192.168.255.14,  192.168.10.206,10487.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.125,2021-11-18 15:30:34.125,0.000,TCP  ,  192.168.255.14,  192.168.10.206,42820.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.127,2021-11-18 15:30:34.127,0.000,TCP  ,  192.168.255.14,  192.168.10.206,46244.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.128,2021-11-18 15:30:34.128,0.000,TCP  ,  192.168.255.14,  192.168.10.206,29182.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.130,2021-11-18 15:30:34.130,0.000,TCP  ,  192.168.255.14,  192.168.10.206,64033.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.132,2021-11-18 15:30:34.132,0.000,TCP  ,  192.168.255.14,  192.168.10.206,37593.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.135,2021-11-18 15:30:34.135,0.000,TCP  ,  192.168.255.14,  192.168.10.206,6266.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.137,2021-11-18 15:30:34.137,0.000,TCP  ,  192.168.255.14,  192.168.10.206,56984.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.139,2021-11-18 15:30:34.139,0.000,TCP  ,  192.168.255.14,  192.168.10.206,23864.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.141,2021-11-18 15:30:34.141,0.000,TCP  ,  192.168.255.14,  192.168.10.206,27709.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.143,2021-11-18 15:30:34.143,0.000,TCP  ,  192.168.255.14,  192.168.10.206,30502.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.145,2021-11-18 15:30:34.145,0.000,TCP  ,  192.168.255.14,  192.168.10.206,51519.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.147,2021-11-18 15:30:34.147,0.000,TCP  ,  192.168.255.14,  192.168.10.206,20492.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.149,2021-11-18 15:30:43.188,9.039,TCP  ,  192.168.255.14,  192.168.10.206,7387.000,8080.000,0.000,0.000,2.000,0.000,2123.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,1878.000,0.000,1061.000,0.000,0.000,0.000
2021-11-18 15:30:34.151,2021-11-18 15:30:34.151,0.000,TCP  ,  192.168.255.14,  192.168.10.206,7075.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.153,2021-11-18 15:30:34.153,0.000,TCP  ,  192.168.255.14,  192.168.10.206,1432.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.155,2021-11-18 15:30:34.155,0.000,TCP  ,  192.168.255.14,  192.168.10.206,36219.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.157,2021-11-18 15:30:55.476,21.319,TCP  ,  192.168.255.14,  192.168.10.206,42245.000,8080.000,0.000,0.000,2.000,0.000,2136.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,801.000,0.000,1068.000,0.000,0.000,0.000
2021-11-18 15:30:34.159,2021-11-18 15:30:34.159,0.000,TCP  ,  192.168.255.14,  192.168.10.206,24222.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.161,2021-11-18 15:30:34.161,0.000,TCP  ,  192.168.255.14,  192.168.10.206,27308.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.163,2021-11-18 15:30:34.163,0.000,TCP  ,  192.168.255.14,  192.168.10.206,45736.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.165,2021-11-18 15:30:34.165,0.000,TCP  ,  192.168.255.14,  192.168.10.206,52895.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.167,2021-11-18 15:30:34.167,0.000,TCP  ,  192.168.255.14,  192.168.10.206,51217.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.169,2021-11-18 15:30:34.169,0.000,TCP  ,  192.168.255.14,  192.168.10.206,34564.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.171,2021-11-18 15:30:34.171,0.000,TCP  ,  192.168.255.14,  192.168.10.206,29360.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.172,2021-11-18 15:30:34.172,0.000,TCP  ,  192.168.255.14,  192.168.10.206,8832.000,8080.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
2021-11-18 15:30:34.174,2021-11-18 15:30:34.174,0.000,TCP  ,  192.168.255.14,  192.168.10.206,7864.000,80.000,0.000,0.000,1.000,0.000,1099.000,0.000,......S.,2,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,  I,0.000,0.000,1099.000,0.000,0.000,0.000
