ts,te,td,pr,sa,da,sp,dp,sas,pas,ipkt,opkt,ibyt,obyt,flg,flgs_int,flg_cwr,flg_ece,flg_urg,flg_ack,flg_psh,flg_rst,flg_syn,flg_fin,dir,bps,pps,bpp,cl,sl,al
2021-11-23 10:49:28.751,2021-11-23 10:49:28.752,0.001,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,4712.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,192000.000,1000.000,24.000,0.000,1.052,0.000
2021-11-23 10:49:28.831,2021-11-23 10:49:28.834,0.003,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,6600.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,  I,64000.000,333.000,24.000,0.000,2.595,0.000
2021-11-23 10:49:28.912,2021-11-23 10:49:28.912,0.000,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,7104.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,0.000,0.000,24.000,0.000,0.935,0.000
2021-11-23 10:49:28.992,2021-11-23 10:49:28.994,0.002,TCP  ,  192.168.255.14,   192.168.10.61,39600.000,6600.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,96000.000,500.000,24.000,0.000,2.149,0.000
2021-11-23 10:49:29.072,2021-11-23 10:49:29.073,0.001,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,3985.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,192000.000,1000.000,24.000,0.000,0.950,0.000
2021-11-23 10:49:29.152,2021-11-23 10:49:29.155,0.003,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,22727.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,64000.000,333.000,24.000,0.000,2.621,0.000
2021-11-23 10:49:29.232,2021-11-23 10:49:29.233,0.001,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,18264.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,192000.000,1000.000,24.000,0.000,0.632,0.000
2021-11-23 10:49:29.313,2021-11-23 10:49:29.314,0.001,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,17070.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,192000.000,1000.000,24.000,0.000,1.734,0.000
2021-11-23 10:49:29.393,2021-11-23 10:49:29.394,0.001,TCP  ,  192.168.255.14,   192.168.10.61,39600.000,18264.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,192000.000,1000.000,24.000,0.000,0.877,0.000
2021-11-23 10:49:29.473,2021-11-23 10:49:29.474,0.001,TCP  ,  192.168.255.14,   192.168.10.61,39599.000,2988.000,0.000,0.000,1.000,1.000,24.000,20.000,...A.RS.,22,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,  I,192000.000,1000.000,24.000,0.000,1.310,0.000
